	episode_key	title	season	sequence_in_season	air_date	title_upper	title_camel	imdb	rank_webvectors_gigaword29	matched_tokens_count_webvectors_gigaword29	unmatched_tokens_count_webvectors_gigaword29	matched_tokens_webvectors_gigaword29	unmatched_tokens_webvectors_gigaword29	score_webvectors_gigaword29	rank_webvectors_enwiki223	matched_tokens_count_webvectors_enwiki223	unmatched_tokens_count_webvectors_enwiki223	matched_tokens_webvectors_enwiki223	unmatched_tokens_webvectors_enwiki223	score_webvectors_enwiki223	rank_glove_6B300d	matched_tokens_count_glove_6B300d	unmatched_tokens_count_glove_6B300d	matched_tokens_glove_6B300d	unmatched_tokens_glove_6B300d	score_glove_6B300d	rank_glove_twitter27B200d	matched_tokens_count_glove_twitter27B200d	unmatched_tokens_count_glove_twitter27B200d	matched_tokens_glove_twitter27B200d	unmatched_tokens_glove_twitter27B200d	score_glove_twitter27B200d	rank_glove_twitter27B100d	matched_tokens_count_glove_twitter27B100d	unmatched_tokens_count_glove_twitter27B100d	matched_tokens_glove_twitter27B100d	unmatched_tokens_glove_twitter27B100d	score_glove_twitter27B100d	rank_glove_42B300d	matched_tokens_count_glove_42B300d	unmatched_tokens_count_glove_42B300d	matched_tokens_glove_42B300d	unmatched_tokens_glove_42B300d	score_glove_42B300d	rank_glove_840B300d	matched_tokens_count_glove_840B300d	unmatched_tokens_count_glove_840B300d	matched_tokens_glove_840B300d	unmatched_tokens_glove_840B300d	score_glove_840B300d	rank_fasttext_wikinews300d1M	matched_tokens_count_fasttext_wikinews300d1M	unmatched_tokens_count_fasttext_wikinews300d1M	matched_tokens_fasttext_wikinews300d1M	unmatched_tokens_fasttext_wikinews300d1M	score_fasttext_wikinews300d1M	rank_fasttext_crawl300d2M	matched_tokens_count_fasttext_crawl300d2M	unmatched_tokens_count_fasttext_crawl300d2M	matched_tokens_fasttext_crawl300d2M	unmatched_tokens_fasttext_crawl300d2M	score_fasttext_crawl300d2M	rank_openai_ada002	matched_tokens_count_openai_ada002	unmatched_tokens_count_openai_ada002	score_openai_ada002
67	169	Hollow Pursuits	3	21	1990-04-28 0:00:00	HOLLOW PURSUITS	Hollow Pursuits	"A shy member of the ""Enterprise"" crew becomes addicted to the holodeck, where relationships are easier than in real life, when his knowledge is needed in engineering."	94	9	5	shy_ADJ, member_NOUN, enterprise_NOUN, crew_NOUN, easier_ADJ, real_ADJ, life_NOUN, knowledge_NOUN, engineering_NOUN	becomes_VERB, addicted_VERB, holodeck_ADJ, relationships_NOUN, needed_VERB	89.168453	105	11	3	shy_ADJ, member_NOUN, enterprise_NOUN, crew_NOUN, becomes_VERB, addicted_VERB, real_ADJ, life_NOUN, knowledge_NOUN, needed_VERB, engineering_NOUN	holodeck_ADJ, relationships_NOUN, easier_ADJ	88.82451	93	14	0	shy, member, enterprise, crew, becomes, addicted, holodeck, relationships, easier, real, life, knowledge, needed, engineering		87.978065	41	14	0	shy, member, enterprise, crew, becomes, addicted, holodeck, relationships, easier, real, life, knowledge, needed, engineering		94.425726	49	14	0	shy, member, enterprise, crew, becomes, addicted, holodeck, relationships, easier, real, life, knowledge, needed, engineering		94.77794	101	14	0	shy, member, enterprise, crew, becomes, addicted, holodeck, relationships, easier, real, life, knowledge, needed, engineering		94.817126	91	14	0	shy, member, enterprise, crew, becomes, addicted, holodeck, relationships, easier, real, life, knowledge, needed, engineering		91.808414	81	14	0	shy, member, enterprise, crew, becomes, addicted, holodeck, relationships, easier, real, life, knowledge, needed, engineering		94.72165	99	14	0	shy, member, enterprise, crew, becomes, addicted, holodeck, relationships, easier, real, life, knowledge, needed, engineering		87.85535	12	34	0	91.83201
68	170	The Most Toys	3	22	1990-05-05 0:00:00	THE MOST TOYS	The Most Toys	When transporting a dangerous material to the Enterprise, Data is kidnapped and the crew is led to believe he is dead when the shuttlecraft he was piloting explodes en route.	3	8	7	dangerous_ADJ, material_NOUN, enterprise_NOUN, data_NOUN, crew_NOUN, believe_VERB, dead_ADJ, route_NOUN	transporting_VERB, kidnapped_VERB, led_VERB, shuttlecraft_NOUN, piloting_VERB, explodes_NOUN, en_ADP	89.123213	4	9	6	dangerous_ADJ, material_NOUN, enterprise_NOUN, data_NOUN, kidnapped_VERB, crew_NOUN, believe_VERB, dead_ADJ, route_NOUN	transporting_VERB, led_VERB, shuttlecraft_NOUN, piloting_VERB, explodes_NOUN, en_ADP	88.81732	37	15	0	transporting, dangerous, material, enterprise, data, kidnapped, crew, led, believe, dead, shuttlecraft, piloting, explodes, en, route		82.525873	21	14	1	transporting, dangerous, material, enterprise, data, kidnapped, crew, led, believe, dead, piloting, explodes, en, route	shuttlecraft	92.01008	26	14	1	transporting, dangerous, material, enterprise, data, kidnapped, crew, led, believe, dead, piloting, explodes, en, route	shuttlecraft	92.55621000000001	29	15	0	transporting, dangerous, material, enterprise, data, kidnapped, crew, led, believe, dead, shuttlecraft, piloting, explodes, en, route		93.50702	35	15	0	transporting, dangerous, material, enterprise, data, kidnapped, crew, led, believe, dead, shuttlecraft, piloting, explodes, en, route		89.22530400000001	33	15	0	transporting, dangerous, material, enterprise, data, kidnapped, crew, led, believe, dead, shuttlecraft, piloting, explodes, en, route		94.34144500000001	16	15	0	transporting, dangerous, material, enterprise, data, kidnapped, crew, led, believe, dead, shuttlecraft, piloting, explodes, en, route		88.527125	6	34	0	92.204154
69	171	Sarek	3	23	1990-05-12 0:00:00	SAREK	Sarek	Legendary Federation ambassador Sarek visits the Enterprise to conclude peace talks with a race called the Legarans. His arrival is accompanied with a rash of unusual emotional outbursts among the crew.	1	9	11	legendary_ADJ, federation_NOUN, ambassador_NOUN, peace_NOUN, race_NOUN, rash_ADJ, unusual_ADJ, emotional_ADJ, crew_NOUN	sarek_NOUN, visits_NOUN, enterprise_VERB, conclude_ADJ, talks_NOUN, called_VERB, legarans_NOUN, arrival_ADJ, accompanied_VERB, outbursts_NOUN, among_ADP	87.71926	2	12	8	legendary_ADJ, federation_NOUN, ambassador_NOUN, enterprise_VERB, peace_NOUN, talks_NOUN, race_NOUN, arrival_ADJ, rash_ADJ, unusual_ADJ, emotional_ADJ, crew_NOUN	sarek_NOUN, visits_NOUN, conclude_ADJ, called_VERB, legarans_NOUN, accompanied_VERB, outbursts_NOUN, among_ADP	89.91842	1	19	1	legendary, federation, ambassador, sarek, visits, enterprise, conclude, peace, talks, race, called, arrival, accompanied, rash, unusual, emotional, outbursts, among, crew	legarans	88.40796	7	19	1	legendary, federation, ambassador, sarek, visits, enterprise, conclude, peace, talks, race, called, arrival, accompanied, rash, unusual, emotional, outbursts, among, crew	legarans	92.52869	17	19	1	legendary, federation, ambassador, sarek, visits, enterprise, conclude, peace, talks, race, called, arrival, accompanied, rash, unusual, emotional, outbursts, among, crew	legarans	92.52484	1	19	1	legendary, federation, ambassador, sarek, visits, enterprise, conclude, peace, talks, race, called, arrival, accompanied, rash, unusual, emotional, outbursts, among, crew	legarans	94.59105	1	18	2	legendary, federation, ambassador, visits, enterprise, conclude, peace, talks, race, called, arrival, accompanied, rash, unusual, emotional, outbursts, among, crew	sarek, legarans	91.37864	1	18	2	legendary, federation, ambassador, visits, enterprise, conclude, peace, talks, race, called, arrival, accompanied, rash, unusual, emotional, outbursts, among, crew	sarek, legarans	95.58071	1	18	2	legendary, federation, ambassador, visits, enterprise, conclude, peace, talks, race, called, arrival, accompanied, rash, unusual, emotional, outbursts, among, crew	sarek, legarans	89.96844	1	39	0	94.752157
70	172	Ménage à Troi	3	24	1990-05-26 0:00:00	MÉNAGE À TROI	Ménage À Troi	When Deanna's mother spurns advances made by a Ferengi Daimon, he takes it upon himself to kidnap the two of them, along with Commander Riker and steal them away aboard his ship.	109	6	12	mother_NOUN, two_NUM, commander_NOUN, steal_VERB, away_ADV, ship_NOUN	deanna_NOUN, spurns_NOUN, advances_NOUN, made_VERB, ferengi_ADJ, daimon_NOUN, takes_VERB, upon_ADP, kidnap_X, along_ADP, riker_NOUN, aboard_ADP	86.78591	38	10	8	mother_NOUN, made_VERB, daimon_NOUN, takes_VERB, two_NUM, commander_NOUN, riker_NOUN, steal_VERB, away_ADV, ship_NOUN	deanna_NOUN, spurns_NOUN, advances_NOUN, ferengi_ADJ, upon_ADP, kidnap_X, along_ADP, aboard_ADP	88.436264	38	18	0	deanna, mother, spurns, advances, made, ferengi, daimon, takes, upon, kidnap, two, along, commander, riker, steal, away, aboard, ship		82.49171	47	18	0	deanna, mother, spurns, advances, made, ferengi, daimon, takes, upon, kidnap, two, along, commander, riker, steal, away, aboard, ship		93.97151000000001	46	18	0	deanna, mother, spurns, advances, made, ferengi, daimon, takes, upon, kidnap, two, along, commander, riker, steal, away, aboard, ship		94.254947	21	18	0	deanna, mother, spurns, advances, made, ferengi, daimon, takes, upon, kidnap, two, along, commander, riker, steal, away, aboard, ship		93.878925	40	18	0	deanna, mother, spurns, advances, made, ferengi, daimon, takes, upon, kidnap, two, along, commander, riker, steal, away, aboard, ship		87.13801	23	15	3	mother, spurns, advances, made, daimon, takes, upon, kidnap, two, along, commander, steal, away, aboard, ship	deanna, ferengi, riker	94.704723	9	18	0	deanna, mother, spurns, advances, made, ferengi, daimon, takes, upon, kidnap, two, along, commander, riker, steal, away, aboard, ship		90.68036699999999	4	45	0	92.029417
71	173	Transfigurations	3	25	1990-06-02 0:00:00	TRANSFIGURATIONS	Transfigurations	The Enterprise finds a deserted planet where a ship has crashed, and, with it, the lone survivor with no memory, but extraordinary healing powers.	1	5	7	enterprise_NOUN, ship_NOUN, memory_NOUN, extraordinary_ADJ, healing_NOUN	finds_NOUN, deserted_ADJ, planet_ADJ, crashed_VERB, lone_NUM, survivor_ADJ, powers_NOUN	83.04963	27	8	4	enterprise_NOUN, planet_ADJ, ship_NOUN, crashed_VERB, survivor_ADJ, memory_NOUN, extraordinary_ADJ, healing_NOUN	finds_NOUN, deserted_ADJ, lone_NUM, powers_NOUN	84.53847	9	12	0	enterprise, finds, deserted, planet, ship, crashed, lone, survivor, memory, extraordinary, healing, powers		84.877324	6	12	0	enterprise, finds, deserted, planet, ship, crashed, lone, survivor, memory, extraordinary, healing, powers		92.11662000000001	26	12	0	enterprise, finds, deserted, planet, ship, crashed, lone, survivor, memory, extraordinary, healing, powers		93.032634	18	12	0	enterprise, finds, deserted, planet, ship, crashed, lone, survivor, memory, extraordinary, healing, powers		92.88036	13	12	0	enterprise, finds, deserted, planet, ship, crashed, lone, survivor, memory, extraordinary, healing, powers		90.42557500000001	8	12	0	enterprise, finds, deserted, planet, ship, crashed, lone, survivor, memory, extraordinary, healing, powers		94.0694	1	12	0	enterprise, finds, deserted, planet, ship, crashed, lone, survivor, memory, extraordinary, healing, powers		87.84807	19	29	0	91.65816
72	174	The Best of Both Worlds, Part I	3	26	1990-06-16 0:00:00	THE BEST OF BOTH WORLDS, PART I	The Best Of Both Worlds, Part I	Responding to a distress call on one of the Federation's outer-most colonies, the Enterprise arrives...only to find a big hole in the ground where the town used to be, and discovers the Borg are behind the attack.	23	10	9	distress_NOUN, call_NOUN, one_NUM, federation_NOUN, find_VERB, big_ADJ, hole_NOUN, ground_NOUN, town_NOUN, attack_NOUN	responding_VERB, outer_NOUN, colonies_NOUN, enterprise_VERB, arrives_NOUN, used_VERB, discovers_NOUN, borg_VERB, behind_ADP	89.900285	34	13	6	responding_VERB, distress_NOUN, call_NOUN, one_NUM, federation_NOUN, outer_NOUN, enterprise_VERB, find_VERB, big_ADJ, hole_NOUN, ground_NOUN, town_NOUN, attack_NOUN	colonies_NOUN, arrives_NOUN, used_VERB, discovers_NOUN, borg_VERB, behind_ADP	89.21008	7	19	0	responding, distress, call, one, federation, outer, colonies, enterprise, arrives, find, big, hole, ground, town, used, discovers, borg, behind, attack		92.988545	8	19	0	responding, distress, call, one, federation, outer, colonies, enterprise, arrives, find, big, hole, ground, town, used, discovers, borg, behind, attack		96.62949400000001	7	19	0	responding, distress, call, one, federation, outer, colonies, enterprise, arrives, find, big, hole, ground, town, used, discovers, borg, behind, attack		97.20418	5	19	0	responding, distress, call, one, federation, outer, colonies, enterprise, arrives, find, big, hole, ground, town, used, discovers, borg, behind, attack		97.10616	3	19	0	responding, distress, call, one, federation, outer, colonies, enterprise, arrives, find, big, hole, ground, town, used, discovers, borg, behind, attack		95.24174	4	19	0	responding, distress, call, one, federation, outer, colonies, enterprise, arrives, find, big, hole, ground, town, used, discovers, borg, behind, attack		97.26052	6	19	0	responding, distress, call, one, federation, outer, colonies, enterprise, arrives, find, big, hole, ground, town, used, discovers, borg, behind, attack		92.146283	7	45	0	92.769134
73	175	The Best of Both Worlds, Part II	4	1	1990-09-22 0:00:00	THE BEST OF BOTH WORLDS, PART II	The Best Of Both Worlds, Part II	Having absorbed Captain Picard and his knowledge, the Borg head for Earth, leaving Riker and the Enterprise desperate for an unanticipated way to defeat them.	52	7	7	knowledge_NOUN, head_NOUN, earth_NOUN, enterprise_NOUN, unanticipated_ADJ, way_NOUN, defeat_NOUN	absorbed_VERB, captain_ADJ, picard_NOUN, borg_NOUN, leaving_VERB, riker_NOUN, desperate_NOUN	87.55163	1	12	2	captain_ADJ, picard_NOUN, knowledge_NOUN, borg_NOUN, head_NOUN, earth_NOUN, leaving_VERB, riker_NOUN, enterprise_NOUN, desperate_NOUN, way_NOUN, defeat_NOUN	absorbed_VERB, unanticipated_ADJ	91.479456	1	14	0	absorbed, captain, picard, knowledge, borg, head, earth, leaving, riker, enterprise, desperate, unanticipated, way, defeat		87.28087	1	14	0	absorbed, captain, picard, knowledge, borg, head, earth, leaving, riker, enterprise, desperate, unanticipated, way, defeat		95.098615	1	14	0	absorbed, captain, picard, knowledge, borg, head, earth, leaving, riker, enterprise, desperate, unanticipated, way, defeat		95.57560699999999	1	14	0	absorbed, captain, picard, knowledge, borg, head, earth, leaving, riker, enterprise, desperate, unanticipated, way, defeat		94.57199	1	14	0	absorbed, captain, picard, knowledge, borg, head, earth, leaving, riker, enterprise, desperate, unanticipated, way, defeat		91.27079	1	13	1	absorbed, captain, picard, knowledge, borg, head, earth, leaving, enterprise, desperate, unanticipated, way, defeat	riker	96.058446	1	14	0	absorbed, captain, picard, knowledge, borg, head, earth, leaving, riker, enterprise, desperate, unanticipated, way, defeat		92.5197	21	31	0	92.551535
74	178	Family	4	2	1990-09-29 0:00:00	FAMILY	Family	After defeating the Borg, the crew of the Enterprise experiences shore leave in various ways. Captain Picard's return to his family's vineyard in France has some extraordinary repercussions.	102	10	7	crew_NOUN, enterprise_NOUN, leave_VERB, various_ADJ, captain_VERB, return_VERB, family_NOUN, vineyard_NOUN, france_NOUN, extraordinary_ADJ	defeating_VERB, borg_NOUN, experiences_VERB, shore_ADV, ways_NOUN, picard_ADJ, repercussions_NOUN	86.16787000000001	69	13	4	defeating_VERB, borg_NOUN, crew_NOUN, enterprise_NOUN, shore_ADV, leave_VERB, various_ADJ, captain_VERB, return_VERB, family_NOUN, vineyard_NOUN, france_NOUN, extraordinary_ADJ	experiences_VERB, ways_NOUN, picard_ADJ, repercussions_NOUN	86.86408	59	17	0	defeating, borg, crew, enterprise, experiences, shore, leave, various, ways, captain, picard, return, family, vineyard, france, extraordinary, repercussions		86.71117000000001	171	17	0	defeating, borg, crew, enterprise, experiences, shore, leave, various, ways, captain, picard, return, family, vineyard, france, extraordinary, repercussions		92.37286	172	17	0	defeating, borg, crew, enterprise, experiences, shore, leave, various, ways, captain, picard, return, family, vineyard, france, extraordinary, repercussions		92.28083000000001	93	17	0	defeating, borg, crew, enterprise, experiences, shore, leave, various, ways, captain, picard, return, family, vineyard, france, extraordinary, repercussions		94.18683	118	17	0	defeating, borg, crew, enterprise, experiences, shore, leave, various, ways, captain, picard, return, family, vineyard, france, extraordinary, repercussions		90.23246999999999	153	17	0	defeating, borg, crew, enterprise, experiences, shore, leave, various, ways, captain, picard, return, family, vineyard, france, extraordinary, repercussions		94.238997	120	17	0	defeating, borg, crew, enterprise, experiences, shore, leave, various, ways, captain, picard, return, family, vineyard, france, extraordinary, repercussions		88.583183	1	35	0	93.619955
75	177	Brothers	4	3	1990-10-06 0:00:00	BROTHERS	Brothers	After an accident aboard the Enterprise leaves one of its children in grave danger, Data commandeers the Enterprise, driven to take the ship to an unknown origin, where an interesting figure awaits.	34	12	7	accident_NOUN, enterprise_NOUN, one_NUM, children_NOUN, grave_VERB, danger_NOUN, data_NOUN, take_VERB, unknown_ADJ, origin_NOUN, interesting_ADJ, figure_NOUN	aboard_ADP, leaves_VERB, commandeers_NOUN, enterprise_VERB, driven_ADV, ship_ADJ, awaits_NOUN	88.94751	9	15	4	accident_NOUN, enterprise_NOUN, one_NUM, children_NOUN, grave_VERB, danger_NOUN, data_NOUN, enterprise_VERB, driven_ADV, take_VERB, ship_ADJ, unknown_ADJ, origin_NOUN, interesting_ADJ, figure_NOUN	aboard_ADP, leaves_VERB, commandeers_NOUN, awaits_NOUN	90.11115	53	19	0	accident, aboard, enterprise, leaves, one, children, grave, danger, data, commandeers, enterprise, driven, take, ship, unknown, origin, interesting, figure, awaits		90.389895	88	18	1	accident, aboard, enterprise, leaves, one, children, grave, danger, data, enterprise, driven, take, ship, unknown, origin, interesting, figure, awaits	commandeers	95.14142	81	18	1	accident, aboard, enterprise, leaves, one, children, grave, danger, data, enterprise, driven, take, ship, unknown, origin, interesting, figure, awaits	commandeers	95.71091	80	19	0	accident, aboard, enterprise, leaves, one, children, grave, danger, data, commandeers, enterprise, driven, take, ship, unknown, origin, interesting, figure, awaits		95.924234	66	19	0	accident, aboard, enterprise, leaves, one, children, grave, danger, data, commandeers, enterprise, driven, take, ship, unknown, origin, interesting, figure, awaits		93.36597	70	19	0	accident, aboard, enterprise, leaves, one, children, grave, danger, data, commandeers, enterprise, driven, take, ship, unknown, origin, interesting, figure, awaits		96.17519399999999	51	19	0	accident, aboard, enterprise, leaves, one, children, grave, danger, data, commandeers, enterprise, driven, take, ship, unknown, origin, interesting, figure, awaits		89.15504	38	37	0	92.2353
76	176	Suddenly Human	4	4	1990-10-13 0:00:00	SUDDENLY HUMAN	Suddenly Human	On a rescue mission to an alien shipwrecked training mission, they discover one of its trainees to be a human.	47	6	4	rescue_NOUN, mission_NOUN, alien_NOUN, mission_NOUN, one_NUM, human_ADJ	shipwrecked_VERB, training_VERB, discover_ADV, trainees_NOUN	81.55476	62	8	2	rescue_NOUN, mission_NOUN, alien_NOUN, training_VERB, mission_NOUN, discover_ADV, one_NUM, human_ADJ	shipwrecked_VERB, trainees_NOUN	83.1062	62	10	0	rescue, mission, alien, shipwrecked, training, mission, discover, one, trainees, human		82.11861999999999	103	10	0	rescue, mission, alien, shipwrecked, training, mission, discover, one, trainees, human		90.18868	108	10	0	rescue, mission, alien, shipwrecked, training, mission, discover, one, trainees, human		90.92276	41	10	0	rescue, mission, alien, shipwrecked, training, mission, discover, one, trainees, human		91.07799	48	10	0	rescue, mission, alien, shipwrecked, training, mission, discover, one, trainees, human		86.68806000000001	30	10	0	rescue, mission, alien, shipwrecked, training, mission, discover, one, trainees, human		91.554064	43	10	0	rescue, mission, alien, shipwrecked, training, mission, discover, one, trainees, human		82.411325	1	26	0	91.957116
77	179	Remember Me	4	5	1990-10-20 0:00:00	REMEMBER ME	Remember Me	Dr. Crusher's fear of losing loved ones becomes real when her worries create an alternate reality.	78	7	5	dr_NOUN, crusher_NOUN, fear_NOUN, real_ADJ, create_VERB, alternate_ADJ, reality_NOUN	losing_VERB, loved_VERB, ones_NOUN, becomes_ADV, worries_NOUN	84.48643700000001	3	7	5	dr_NOUN, crusher_NOUN, fear_NOUN, real_ADJ, create_VERB, alternate_ADJ, reality_NOUN	losing_VERB, loved_VERB, ones_NOUN, becomes_ADV, worries_NOUN	83.58948000000001	80	12	0	dr, crusher, fear, losing, loved, ones, becomes, real, worries, create, alternate, reality		87.6078	97	12	0	dr, crusher, fear, losing, loved, ones, becomes, real, worries, create, alternate, reality		94.378865	104	12	0	dr, crusher, fear, losing, loved, ones, becomes, real, worries, create, alternate, reality		95.59622399999999	83	12	0	dr, crusher, fear, losing, loved, ones, becomes, real, worries, create, alternate, reality		95.37362999999999	101	12	0	dr, crusher, fear, losing, loved, ones, becomes, real, worries, create, alternate, reality		93.20992	85	12	0	dr, crusher, fear, losing, loved, ones, becomes, real, worries, create, alternate, reality		95.06974	89	12	0	dr, crusher, fear, losing, loved, ones, becomes, real, worries, create, alternate, reality		86.92447	6	19	0	91.45606
